Date,Category,Region,Quantity,UnitPrice,Revenue
2022-02-07,Home & Kitchen,North,1,55.53,44.42
2022-02-07,Electronics,South,3,161.64,387.93
2022-02-07,Clothing,East,1,38.55,30.84
2022-02-07,Clothing,West,2,45.75,73.2
2022-02-08,Beauty,East,4,33.58,107.45
2022-02-08,Electronics,South,4,201.8,645.77
2022-02-08,Home & Kitchen,South,3,59.93,143.83
2022-02-08,Electronics,South,3,158.18,379.62
2022-02-08,Electronics,South,2,201.16,321.85
2022-02-08,Home & Kitchen,West,3,59.21,142.11
2022-02-08,Clothing,East,4,50.45,161.44
2022-02-08,Beauty,North,4,29.21,93.47
2022-02-09,Sports,East,1,58.11,46.49
2022-02-09,Electronics,East,3,205.96,494.31
2022-02-09,Electronics,East,4,204.52,654.47
2022-02-09,Beauty,North,1,27.23,21.78
2022-02-09,Electronics,South,2,215.03,344.05
2022-02-09,Sports,East,3,59.38,142.51
2022-02-09,Sports,North,3,51.61,123.85
2022-02-09,Clothing,West,2,51.82,82.91
2022-02-09,Sports,North,2,62.96,100.73
2022-02-09,Beauty,South,4,26.78,85.68
2022-02-09,Clothing,West,2,47.9,76.65
2022-02-09,Beauty,East,1,29.41,23.53
2022-02-09,Home & Kitchen,East,2,62.95,100.71
2022-02-09,Home & Kitchen,East,4,73.72,235.9
2022-02-09,Clothing,West,2,47.73,76.37
2022-02-09,Electronics,South,2,203.32,325.31
2022-02-09,Electronics,South,1,193.69,154.95
2022-02-10,Electronics,North,2,165.76,265.21
2022-02-10,Electronics,South,2,175.4,280.63
2022-02-10,Clothing,North,2,49.21,78.73
2022-02-10,Sports,West,2,58.17,93.07
2022-02-10,Beauty,West,3,30.21,72.5
2022-02-10,Beauty,North,4,28.93,92.58
2022-02-10,Home & Kitchen,South,2,72.56,116.1
2022-02-10,Electronics,East,2,208.23,333.17
2022-02-10,Home & Kitchen,West,2,69.26,110.82
2022-02-10,Clothing,South,2,41.46,66.34
2022-02-10,Sports,North,4,48.66,155.71
2022-02-10,Clothing,West,4,42.14,134.83
2022-02-10,Home & Kitchen,West,1,58.89,47.11
2022-02-10,Home & Kitchen,North,2,75.12,120.19
2022-02-10,Electronics,North,4,202.38,647.61
2022-02-11,Electronics,North,1,181.87,145.49
2022-02-11,Clothing,East,1,51.51,41.21
2022-02-11,Clothing,North,3,42.33,101.6
2022-02-11,Sports,North,2,56.72,90.76
2022-02-11,Clothing,North,3,38.63,92.71
2022-02-11,Home & Kitchen,North,4,63.49,203.17
2022-02-11,Sports,East,3,57.76,138.62
2022-02-11,Sports,East,3,54.64,131.14
2022-02-11,Home & Kitchen,North,2,69.72,111.56
2022-02-11,Sports,East,1,64.71,51.77
2022-02-11,Electronics,East,1,180.34,144.27
2022-02-11,Sports,West,3,55.22,132.54
2022-02-11,Clothing,South,2,49.4,79.03
2022-02-11,Clothing,South,3,39.17,94.01
2022-02-11,Sports,East,4,62.63,200.42
2022-02-11,Home & Kitchen,South,4,70.64,226.05
2022-02-11,Electronics,West,2,188.37,301.4
2022-02-11,Home & Kitchen,West,1,69.86,55.89
2022-02-11,Electronics,West,1,190.69,152.55
2022-02-12,Beauty,North,1,31.09,32.33
2022-02-12,Beauty,South,1,32.37,33.66
2022-02-12,Clothing,West,2,49.76,103.5
2022-02-12,Home & Kitchen,East,1,56.44,58.7
2022-02-12,Electronics,West,3,213.69,666.72
2022-02-12,Clothing,East,2,52.42,109.04
2022-02-12,Clothing,North,2,39.28,81.7
2022-02-12,Clothing,West,3,39.24,122.42
2022-02-12,Electronics,East,3,210.09,655.49
2022-02-12,Electronics,West,2,170.78,355.22
2022-02-12,Sports,West,1,65.16,67.77
2022-02-12,Electronics,West,4,161.53,671.95
2022-02-12,Clothing,North,4,50.31,209.28
2022-02-12,Electronics,East,3,184.28,574.94
2022-02-12,Electronics,West,4,200.84,835.5
2022-02-13,Clothing,North,2,40.86,84.99
2022-02-13,Sports,South,3,47.75,148.98
2022-02-13,Home & Kitchen,West,3,66.91,208.76
2022-02-13,Clothing,West,3,48.5,151.33
2022-02-13,Beauty,West,1,32.52,33.83
2022-02-13,Home & Kitchen,North,4,57.86,240.7
2022-02-13,Beauty,South,3,26.21,81.78
2022-02-13,Electronics,South,1,206.59,214.85
2022-02-13,Clothing,North,1,40.63,42.26
2022-02-13,Clothing,North,1,47.83,49.75
2022-02-13,Sports,North,2,48.32,100.51
2022-02-14,Beauty,North,4,27.62,88.39
2022-02-14,Beauty,East,3,28.41,68.18
2022-02-14,Electronics,North,4,194.22,621.51
2022-02-14,Home & Kitchen,West,2,62.46,99.93
2022-02-14,Electronics,West,1,203.63,162.9
2022-02-14,Home & Kitchen,West,1,64.75,51.8
2022-02-14,Beauty,West,2,27.16,43.45
2022-02-14,Electronics,West,2,191.76,306.82
2022-02-14,Home & Kitchen,East,1,64.26,51.41
2022-02-14,Clothing,West,1,47.35,37.88
2022-02-14,Beauty,West,4,30.99,99.18
2022-02-14,Sports,South,3,50.69,121.67
2022-02-14,Beauty,South,4,34.64,110.85
2022-02-14,Electronics,North,4,215.05,688.17
2022-02-14,Electronics,West,2,173.8,278.09
2022-02-14,Clothing,West,4,46.73,149.55
2022-02-14,Clothing,South,3,48.59,116.63
2022-02-14,Sports,South,3,61.68,148.03
2022-02-14,Sports,East,2,48.01,76.81
2022-02-15,Clothing,South,3,48.51,116.41
2022-02-15,Electronics,East,3,196.73,472.16
2022-02-15,Beauty,West,1,34.29,27.43
2022-02-15,Home & Kitchen,West,3,59.23,142.15
2022-02-15,Electronics,West,2,173.48,277.57
2022-02-15,Clothing,East,3,48.24,115.77
2022-02-15,Home & Kitchen,South,1,74.39,59.51
2022-02-15,Electronics,West,2,174.92,279.87
2022-02-15,Sports,South,2,60.42,96.68
2022-02-15,Sports,West,2,50.09,80.15
2022-02-15,Clothing,North,4,46.03,147.31
2022-02-15,Clothing,East,2,51.19,81.91
2022-02-15,Sports,North,4,63.27,202.46
2022-02-15,Sports,South,2,48.28,77.25
2022-02-15,Electronics,North,3,186.23,446.94
2022-02-15,Beauty,East,3,27.2,65.29
2022-02-15,Sports,West,2,48.69,77.9
2022-02-16,Sports,West,1,65.28,52.23
2022-02-16,Sports,East,4,62.72,200.69
2022-02-16,Clothing,East,3,50.12,120.3
2022-02-16,Sports,North,4,48.61,155.55
2022-02-16,Electronics,West,1,182.53,146.03
2022-02-16,Clothing,East,4,40.02,128.07
2022-02-16,Beauty,East,2,34.51,55.22
2022-02-16,Clothing,South,3,39.99,95.99
2022-02-16,Clothing,North,4,49.9,159.69
2022-02-16,Clothing,West,1,46.86,37.49
2022-02-16,Home & Kitchen,East,2,65.42,104.67
2022-02-16,Electronics,North,2,195.26,312.41
2022-02-16,Sports,East,4,59.55,190.56
2022-02-16,Home & Kitchen,South,4,75.07,240.22
2022-02-16,Electronics,East,1,172.15,137.72
2022-02-17,Home & Kitchen,East,2,68.71,109.94
2022-02-17,Home & Kitchen,South,4,65.34,209.08
2022-02-17,Clothing,West,2,50.44,80.7
2022-02-17,Home & Kitchen,North,3,65.04,156.1
2022-02-17,Home & Kitchen,North,2,75.25,120.39
2022-02-17,Electronics,North,1,210.31,168.25
2022-02-17,Electronics,West,1,190.74,152.59
2022-02-17,Beauty,South,1,30.98,24.78
2022-02-17,Sports,South,4,57.97,185.5
2022-02-17,Electronics,East,4,168.09,537.89
2022-02-17,Home & Kitchen,South,2,75.55,120.88
2022-02-17,Electronics,West,4,206.69,661.42
2022-02-17,Clothing,East,2,49.96,79.93
2022-02-18,Clothing,West,3,44.72,107.34
2022-02-18,Beauty,North,3,28.38,68.12
2022-02-18,Beauty,North,4,32.87,105.2
2022-02-18,Electronics,East,3,184.97,443.92
2022-02-18,Clothing,North,1,47.97,38.38
2022-02-18,Home & Kitchen,East,2,76.45,122.32
2022-02-18,Clothing,North,1,47.26,37.81
2022-02-18,Electronics,East,4,159.81,511.38
2022-02-18,Home & Kitchen,South,1,55.42,44.34
2022-02-18,Home & Kitchen,North,4,59.96,191.87
2022-02-18,Clothing,North,3,41.34,99.21
2022-02-18,Electronics,West,2,214.21,342.73
2022-02-18,Clothing,West,2,38.97,62.35
2022-02-18,Home & Kitchen,South,2,61.04,97.66
2022-02-18,Home & Kitchen,East,1,66.77,53.41
2022-02-18,Clothing,South,4,53.22,170.31
2022-02-18,Home & Kitchen,West,4,64.0,204.79
2022-02-19,Home & Kitchen,West,2,55.52,115.47
2022-02-19,Clothing,East,3,45.9,143.22
2022-02-19,Home & Kitchen,South,1,58.05,60.37
2022-02-19,Clothing,South,2,45.28,94.18
2022-02-19,Home & Kitchen,West,1,71.0,73.84
2022-02-19,Clothing,East,1,42.59,44.29
2022-02-19,Electronics,South,1,157.19,163.47
2022-02-19,Home & Kitchen,East,1,71.84,74.71
2022-02-19,Home & Kitchen,West,3,71.72,223.77
2022-02-19,Sports,North,4,48.29,200.9
2022-02-19,Home & Kitchen,South,3,68.76,214.52
2022-02-19,Clothing,East,2,48.78,101.46
2022-02-19,Sports,East,3,63.26,197.37
2022-02-19,Clothing,East,3,44.85,139.93
2022-02-19,Electronics,South,1,181.74,189.01
2022-02-19,Electronics,East,4,196.26,816.42
2022-02-19,Home & Kitchen,East,2,61.11,127.11
2022-02-19,Beauty,South,1,25.52,26.54
2022-02-19,Home & Kitchen,West,1,73.99,76.95
2022-02-19,Electronics,South,3,210.54,656.88
2022-02-19,Beauty,East,3,28.85,90.01
2022-02-20,Electronics,South,3,177.44,553.62
2022-02-20,Electronics,South,2,200.64,417.33
2022-02-20,Home & Kitchen,East,1,63.99,66.55
2022-02-20,Beauty,North,3,35.59,111.05
2022-02-20,Beauty,West,2,34.18,71.1
2022-02-20,Clothing,South,2,52.43,109.05
2022-02-20,Electronics,North,2,154.73,321.85
2022-02-20,Electronics,South,4,172.78,718.76
2022-02-20,Home & Kitchen,South,4,60.21,250.46
2022-02-20,Clothing,North,1,48.91,50.87
2022-02-20,Home & Kitchen,East,3,56.88,177.47
2022-02-20,Electronics,North,2,193.69,402.87
2022-02-20,Electronics,West,1,174.79,181.78
2022-02-20,Clothing,West,4,45.03,187.33
2022-02-20,Home & Kitchen,West,4,70.91,294.99
2022-02-20,Beauty,North,3,32.73,102.11
2022-02-21,Electronics,East,3,160.86,386.07
2022-02-21,Sports,North,3,63.5,152.39
2022-02-21,Electronics,West,3,210.3,504.71
2022-02-21,Electronics,North,1,187.21,149.77
2022-02-21,Home & Kitchen,North,3,64.24,154.17
2022-02-21,Beauty,West,2,31.48,50.37
2022-02-21,Clothing,East,1,53.9,43.12
2022-02-21,Home & Kitchen,East,1,68.46,54.76
2022-02-21,Clothing,West,1,53.47,42.78
2022-02-21,Electronics,East,2,156.63,250.61
2022-02-21,Sports,East,3,52.57,126.17
2022-02-21,Home & Kitchen,South,1,72.58,58.07
2022-02-21,Clothing,West,1,40.68,32.54
2022-02-21,Electronics,East,1,192.45,153.96
2022-02-22,Home & Kitchen,East,3,55.68,133.64
2022-02-22,Sports,North,3,49.5,118.8
2022-02-22,Clothing,East,3,49.87,119.69
2022-02-22,Beauty,West,2,34.2,54.72
2022-02-22,Electronics,North,2,153.56,245.69
2022-02-22,Clothing,South,1,42.64,34.11
2022-02-22,Home & Kitchen,South,4,62.06,198.6
2022-02-22,Clothing,North,2,49.63,79.41
2022-02-22,Beauty,East,1,30.86,24.69
2022-02-22,Sports,West,4,47.95,153.45
2022-02-22,Electronics,West,1,180.67,144.53
2022-02-22,Clothing,West,4,45.86,146.76
2022-02-22,Beauty,East,3,29.44,70.66
2022-02-22,Clothing,North,2,50.25,80.4
2022-02-22,Beauty,West,2,27.06,43.3
2022-02-22,Home & Kitchen,East,1,77.56,62.05
2022-02-22,Clothing,East,3,50.29,120.7
2022-02-22,Home & Kitchen,North,3,59.81,143.55
2022-02-22,Clothing,East,4,46.0,147.21
2022-02-23,Clothing,East,2,43.31,69.3
2022-02-23,Sports,South,2,56.76,90.82
2022-02-23,Electronics,West,2,204.82,327.71
2022-02-23,Home & Kitchen,West,4,70.78,226.49
2022-02-23,Home & Kitchen,South,2,68.58,109.73
2022-02-23,Home & Kitchen,South,3,75.47,181.12
2022-02-23,Beauty,North,3,29.26,70.22
2022-02-23,Clothing,North,1,48.34,38.67
2022-02-23,Clothing,West,3,52.89,126.92
2022-02-23,Electronics,East,2,203.05,324.89
2022-02-23,Sports,West,2,48.15,77.05
2022-02-23,Beauty,East,2,28.65,45.83
2022-02-23,Sports,North,4,48.14,154.05
2022-02-23,Electronics,East,4,159.99,511.98
2022-02-23,Electronics,West,4,178.65,571.67
2022-02-23,Home & Kitchen,West,3,66.34,159.22
2022-02-23,Home & Kitchen,East,1,74.49,59.6
2022-02-23,Clothing,East,3,41.91,100.58
2022-02-24,Clothing,East,1,43.92,35.14
2022-02-24,Beauty,West,4,35.62,113.99
2022-02-24,Sports,East,3,55.1,132.24
2022-02-24,Electronics,East,2,172.74,276.39
2022-02-24,Electronics,North,4,199.68,638.97
2022-02-24,Sports,East,4,62.91,201.3
2022-02-24,Home & Kitchen,South,2,61.53,98.45
2022-02-24,Sports,East,1,46.75,37.4
2022-02-24,Electronics,South,3,156.42,375.42
2022-02-24,Electronics,East,3,170.91,410.18
2022-02-25,Clothing,West,3,50.34,120.81
2022-02-25,Clothing,South,4,44.06,140.98
2022-02-25,Beauty,West,4,30.04,96.14
2022-02-25,Clothing,North,4,50.56,161.8
2022-02-25,Home & Kitchen,South,1,63.44,50.75
2022-02-25,Sports,North,1,65.35,52.28
2022-02-25,Sports,South,3,49.96,119.91
2022-02-25,Clothing,North,4,48.22,154.29
2022-02-25,Sports,North,4,60.27,192.88
2022-02-26,Sports,South,1,54.05,56.21
2022-02-26,Home & Kitchen,West,3,72.86,227.32
2022-02-26,Clothing,West,2,46.42,96.56
2022-02-26,Home & Kitchen,South,4,55.48,230.78
2022-02-26,Clothing,North,3,44.62,139.21
2022-02-26,Clothing,South,1,40.21,41.82
2022-02-26,Electronics,South,1,169.86,176.65
2022-02-26,Clothing,West,4,44.47,185.01
2022-02-26,Sports,South,1,63.89,66.44
2022-02-26,Electronics,East,4,199.53,830.05
2022-02-26,Home & Kitchen,North,1,61.97,64.45
2022-02-26,Clothing,West,2,41.65,86.63
2022-02-26,Beauty,West,1,32.4,33.7
2022-02-26,Clothing,East,1,39.16,40.73
2022-02-27,Clothing,South,4,53.34,221.87
2022-02-27,Electronics,North,3,210.8,657.7
2022-02-27,Home & Kitchen,East,3,70.59,220.23
2022-02-27,Home & Kitchen,East,1,73.7,76.65
2022-02-27,Electronics,South,1,202.22,210.31
2022-02-27,Clothing,East,2,41.33,85.98
2022-02-27,Home & Kitchen,East,4,56.97,237.0
2022-02-27,Beauty,North,4,35.91,149.38
2022-02-27,Electronics,West,1,200.09,208.09
2022-02-27,Sports,South,3,53.45,166.77
2022-02-27,Sports,West,1,54.41,56.59
2022-02-27,Electronics,East,4,202.34,841.74
2022-02-27,Home & Kitchen,East,4,74.52,310.01
2022-02-27,Clothing,West,4,42.97,178.76
2022-02-27,Electronics,West,4,171.48,713.35
2022-02-27,Sports,South,1,49.06,51.03
2022-02-27,Beauty,East,2,25.68,53.41
2022-02-27,Clothing,East,1,41.84,43.52
2022-02-28,Sports,South,2,57.71,92.34
2022-02-28,Electronics,East,4,215.67,690.16
2022-02-28,Beauty,West,4,35.59,113.88
2022-02-28,Sports,West,3,62.02,148.84
2022-02-28,Clothing,West,1,39.04,31.23
2022-02-28,Clothing,South,3,40.86,98.07
2022-02-28,Home & Kitchen,North,2,61.5,98.4
2022-02-28,Home & Kitchen,East,4,66.64,213.24
2022-02-28,Clothing,South,1,53.34,42.67
2022-02-28,Electronics,North,4,192.75,616.79
2022-02-28,Beauty,North,2,26.15,41.85
2022-02-28,Sports,South,2,57.27,91.63
2022-03-01,Clothing,North,1,38.39,38.39
2022-03-01,Clothing,North,1,45.82,45.82
2022-03-01,Home & Kitchen,West,2,62.57,125.14
2022-03-01,Clothing,West,4,41.85,167.41
2022-03-01,Electronics,West,2,201.61,403.22
2022-03-01,Sports,West,4,48.59,194.35
2022-03-01,Electronics,West,2,198.25,396.51
2022-03-01,Home & Kitchen,South,2,72.48,144.96
2022-03-01,Beauty,South,1,35.58,35.58
2022-03-01,Beauty,West,4,33.82,135.29
2022-03-01,Home & Kitchen,East,2,69.41,138.82
2022-03-01,Electronics,North,3,195.0,584.99
2022-03-02,Beauty,West,2,26.25,52.49
2022-03-02,Home & Kitchen,North,4,62.79,251.17
2022-03-02,Clothing,East,2,41.47,82.95
2022-03-02,Beauty,North,2,33.69,67.39
2022-03-02,Clothing,East,3,53.16,159.47
2022-03-02,Home & Kitchen,South,3,61.68,185.03
2022-03-02,Home & Kitchen,East,4,68.45,273.79
2022-03-02,Beauty,North,1,35.48,35.48
2022-03-02,Electronics,South,1,164.04,164.04
2022-03-02,Electronics,South,3,166.91,500.74
2022-03-02,Electronics,South,2,210.85,421.7
2022-03-02,Home & Kitchen,East,2,70.19,140.38
2022-03-02,Clothing,South,1,42.2,42.2
2022-03-02,Beauty,North,3,31.56,94.68
2022-03-02,Clothing,West,4,50.13,200.52
2022-03-02,Beauty,West,1,33.49,33.49
2022-03-02,Clothing,West,3,52.73,158.2
2022-03-03,Beauty,West,2,29.63,59.26
2022-03-03,Clothing,East,3,50.96,152.87
2022-03-03,Home & Kitchen,North,4,57.03,228.14
2022-03-03,Clothing,South,2,43.37,86.75
2022-03-03,Home & Kitchen,East,1,74.55,74.55
2022-03-03,Sports,West,4,51.07,204.27
2022-03-03,Clothing,East,4,38.27,153.09
2022-03-03,Sports,East,3,50.25,150.74
2022-03-03,Clothing,South,2,39.11,78.22
2022-03-03,Electronics,South,1,153.0,153.0
2022-03-03,Clothing,East,1,38.84,38.84
2022-03-03,Electronics,North,1,186.96,186.96
2022-03-03,Home & Kitchen,West,4,70.14,280.57
2022-03-03,Sports,West,3,53.14,159.43
2022-03-03,Beauty,East,3,28.69,86.08
2022-03-04,Electronics,South,1,214.13,214.13
2022-03-04,Clothing,East,3,51.46,154.39
2022-03-04,Beauty,North,1,29.5,29.5
2022-03-04,Sports,West,4,57.57,230.28
2022-03-04,Clothing,West,1,51.74,51.74
2022-03-04,Sports,North,1,53.4,53.4
2022-03-04,Sports,South,1,52.03,52.03
2022-03-04,Electronics,West,4,199.27,797.08
2022-03-04,Sports,West,3,60.5,181.5
2022-03-04,Home & Kitchen,West,1,76.47,76.47
2022-03-04,Sports,South,1,56.64,56.64
2022-03-04,Home & Kitchen,West,3,71.5,214.51
2022-03-04,Beauty,South,2,28.29,56.57
2022-03-04,Electronics,East,2,189.78,379.56
2022-03-04,Clothing,North,3,49.19,147.57
2022-03-05,Clothing,East,2,43.49,113.06
2022-03-05,Electronics,East,1,171.0,222.3
2022-03-05,Clothing,North,4,44.62,232.03
2022-03-05,Clothing,East,4,48.04,249.78
2022-03-05,Electronics,North,4,171.12,889.83
2022-03-05,Beauty,South,4,32.58,169.4
2022-03-05,Home & Kitchen,East,2,74.2,192.91
2022-03-05,Electronics,South,1,162.91,211.78
2022-03-05,Clothing,East,2,51.97,135.13
2022-03-05,Sports,East,3,54.38,212.1
2022-03-05,Sports,South,4,50.2,261.04
2022-03-05,Beauty,East,1,30.8,40.04
2022-03-05,Sports,East,2,57.27,148.9
2022-03-05,Home & Kitchen,North,4,60.95,316.93
2022-03-06,Sports,South,4,54.89,285.42
2022-03-06,Beauty,North,4,29.74,154.64
2022-03-06,Electronics,North,2,164.3,427.18
2022-03-06,Home & Kitchen,South,3,64.77,252.59
2022-03-06,Sports,West,4,52.1,270.91
2022-03-06,Beauty,North,4,32.55,169.26
2022-03-06,Electronics,South,1,214.76,279.19
2022-03-07,Home & Kitchen,West,1,55.6,55.6
2022-03-07,Electronics,South,4,197.17,788.69
2022-03-07,Beauty,South,3,34.77,104.31
2022-03-07,Beauty,South,1,27.13,27.13
2022-03-07,Sports,West,2,52.77,105.55
2022-03-07,Beauty,East,3,32.6,97.79
2022-03-07,Electronics,West,2,207.56,415.13
2022-03-07,Electronics,West,3,192.29,576.87
2022-03-07,Electronics,South,4,171.73,686.92
2022-03-07,Beauty,East,3,26.31,78.92
2022-03-07,Electronics,West,4,194.38,777.5
2022-03-07,Electronics,South,2,183.43,366.86
2022-03-07,Home & Kitchen,South,1,55.59,55.59
2022-03-08,Electronics,East,1,166.51,166.51
2022-03-08,Home & Kitchen,North,3,72.04,216.11
2022-03-08,Beauty,North,4,27.6,110.41
2022-03-08,Sports,South,3,62.59,187.78
2022-03-08,Home & Kitchen,South,2,76.9,153.79
2022-03-08,Clothing,East,2,47.81,95.61
2022-03-08,Electronics,West,2,156.94,313.88
2022-03-08,Electronics,East,3,199.54,598.62
2022-03-08,Clothing,East,4,50.04,200.15
2022-03-08,Home & Kitchen,North,3,69.76,209.27
2022-03-08,Clothing,North,3,38.39,115.18
2022-03-08,Beauty,West,3,28.22,84.65
2022-03-08,Beauty,North,2,25.59,51.17
2022-03-08,Sports,South,4,59.69,238.78
2022-03-08,Clothing,North,2,44.53,89.07
2022-03-08,Electronics,West,1,158.76,158.76
2022-03-09,Electronics,East,3,178.81,536.43
2022-03-09,Home & Kitchen,East,4,61.83,247.32
2022-03-09,Clothing,West,3,46.36,139.08
2022-03-09,Home & Kitchen,East,3,73.77,221.31
2022-03-09,Electronics,North,1,164.7,164.7
2022-03-09,Home & Kitchen,North,2,58.88,117.76
2022-03-09,Electronics,South,4,211.41,845.63
2022-03-09,Home & Kitchen,North,4,63.63,254.53
2022-03-09,Sports,South,4,55.3,221.18
2022-03-09,Home & Kitchen,North,3,56.71,170.12
2022-03-09,Sports,South,4,55.27,221.08
2022-03-09,Clothing,North,2,42.16,84.32
2022-03-09,Beauty,North,2,33.77,67.54
2022-03-09,Clothing,North,1,47.46,47.46
2022-03-09,Electronics,West,2,184.67,369.33
2022-03-10,Electronics,North,2,191.29,382.58
2022-03-10,Electronics,South,3,159.64,478.91
2022-03-10,Electronics,East,4,209.12,836.5
2022-03-10,Home & Kitchen,South,2,57.15,114.3
2022-03-10,Electronics,South,1,199.14,199.14
2022-03-10,Electronics,East,1,163.41,163.41
2022-03-10,Home & Kitchen,North,4,71.04,284.15
2022-03-10,Sports,East,4,61.16,244.62
2022-03-10,Electronics,South,1,195.65,195.65
2022-03-10,Clothing,East,1,46.17,46.17
2022-03-10,Beauty,North,1,26.58,26.58
2022-03-10,Clothing,South,1,46.21,46.21
2022-03-10,Clothing,West,3,53.26,159.77
2022-03-10,Clothing,West,4,50.68,202.73
2022-03-10,Clothing,South,1,40.78,40.78
2022-03-11,Clothing,North,3,41.47,124.4
2022-03-11,Home & Kitchen,North,3,70.92,212.75
2022-03-11,Sports,North,3,55.88,167.64
2022-03-11,Home & Kitchen,North,1,55.66,55.66
2022-03-11,Home & Kitchen,West,1,62.92,62.92
2022-03-11,Electronics,South,1,165.99,165.99
2022-03-11,Home & Kitchen,East,1,75.05,75.05
2022-03-11,Home & Kitchen,West,3,57.88,173.63
2022-03-11,Home & Kitchen,East,2,59.16,118.31
2022-03-11,Clothing,South,1,46.77,46.77
2022-03-11,Beauty,West,3,31.35,94.04
2022-03-11,Clothing,East,2,41.71,83.42
2022-03-12,Clothing,West,4,39.33,204.53
2022-03-12,Home & Kitchen,North,3,60.26,235.0
2022-03-12,Sports,East,4,65.95,342.92
2022-03-12,Home & Kitchen,North,2,63.79,165.86
2022-03-12,Home & Kitchen,West,3,56.76,221.38
2022-03-12,Electronics,South,2,177.53,461.58
2022-03-12,Sports,East,4,50.67,263.47
2022-03-12,Clothing,North,2,44.36,115.33
2022-03-12,Electronics,South,1,208.6,271.18
2022-03-12,Clothing,North,3,45.36,176.9
2022-03-12,Sports,West,1,56.09,72.91
2022-03-12,Sports,West,4,62.85,326.8
2022-03-13,Electronics,West,4,172.77,898.41
2022-03-13,Electronics,South,1,198.13,257.57
2022-03-13,Beauty,North,1,32.14,41.78
2022-03-13,Sports,East,1,59.34,77.14
2022-03-13,Beauty,North,2,35.04,91.09
2022-03-13,Sports,East,4,50.5,262.62
2022-03-13,Sports,South,3,60.39,235.54
2022-03-13,Sports,East,4,56.72,294.95
2022-03-13,Sports,South,2,61.8,160.69
2022-03-13,Sports,East,4,48.03,249.75
2022-03-13,Clothing,West,3,50.92,198.59
2022-03-13,Electronics,East,2,194.69,506.18
2022-03-13,Electronics,North,3,192.09,749.15
2022-03-14,Electronics,East,1,204.34,204.34
2022-03-14,Electronics,North,4,168.33,673.34
2022-03-14,Clothing,North,1,42.34,42.34
2022-03-14,Electronics,North,4,176.21,704.82
2022-03-14,Sports,East,3,50.36,151.09
2022-03-14,Home & Kitchen,North,3,68.79,206.38
2022-03-14,Sports,West,2,60.08,120.16
2022-03-14,Electronics,South,3,193.09,579.27
2022-03-14,Clothing,South,3,48.64,145.91
2022-03-14,Electronics,North,2,196.86,393.72
2022-03-14,Clothing,West,2,46.24,92.47
2022-03-14,Clothing,North,4,41.26,165.03
2022-03-15,Sports,East,1,51.16,51.16
2022-03-15,Beauty,East,3,30.14,90.43
2022-03-15,Beauty,South,3,31.6,94.8
2022-03-15,Home & Kitchen,East,3,69.46,208.38
2022-03-15,Sports,West,3,62.86,188.59
2022-03-15,Clothing,West,1,41.9,41.9
2022-03-15,Clothing,East,2,47.17,94.33
2022-03-15,Electronics,South,4,192.3,769.18
